Samples	1	2	3	4	5	6	7	8	9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85-89	90-94	95-99	100-104	105-109	110-114	115-119	120-124	125-129	130-134	135-139	140-144	145-149	150-151	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66
Paris.A_2	35.74416895809584	36.02494293415343	36.02593530282547	36.05327485237104	36.07334904476471	36.19135496579768	36.06592951937121	36.10466436157973	36.17125302884104	36.10205923292576	36.062381476013606	36.02619072442055	35.99817249138024	35.97267192011397	35.94526085642592	35.92917281399882	35.909279595535224	35.888105567408495	35.84771094714363	35.828574129177056	35.79954267836556	35.787310112844764	35.755454534952484	35.73118751136292	35.71953198588725	35.68550770311847	35.67919659184429	35.6428720394115	35.63784626951648	35.60949860450055	35.611326594596065	35.586846208411075	35.52509961225864	35.4729246797525	35.454323803979705	35.37732212272884	35.284394858905564	35.60809039303723																																																																		
Vroom.A_1	35.8850083352694	35.76785056023608	35.93952760013532	35.805780967869474	35.93453385668228	36.18109707633803	36.07403675670388	36.10813783152566	36.104422950726125	36.07526639847071	36.0510406410617	36.006782700138174	35.93809178170969	35.90751579625259	35.89081503077692	35.873329021736666	35.848180909013806	35.808281502099646	35.78874037760495	35.786976063989485	35.76314860227508	35.72290126676936	35.737024426778724	35.722140944074326	35.7304707859397	35.70776262586877	35.693204050800645	35.73399570699763	35.71957860455535	35.70018889821844	35.67589986099675	35.66522954570007	35.64627560351027	35.57330631774987	35.60979781736431	35.53021281696554	35.49182932957736	35.76701136099301																																																																		
Vroom.A_2	35.952609041219844	35.90550527221074	35.95636639317201	36.02852105012167	35.9832257696368	36.18269508402522	36.06865131672801	36.09812466628353	36.206408660528325	36.11688282934504	36.07704426863616	36.041024329204426	36.00907770753598	35.98097657565123	35.9507437361669	35.93049653579148	35.90407262559924	35.87587019046866	35.83408358200226	35.80601629749004	35.777019876691305	35.75880881534273	35.72424221466262	35.69456633303214	35.68231114101375	35.6449255167042	35.6378673858377	35.59907352317455	35.59730744834661	35.56135135523017	35.56244740623795	35.53463163634205	35.47133271365226	35.41323525226419	35.39741006811562	35.32012099596187	35.22071782721415	35.565350903473814																																																																		
DS55.D30_1	35.927880644857915	35.795472575203526	35.99814941995506	35.85018141469479	35.97784851892743	36.22452018559541	36.112135540604726	36.15828394580715	36.14710325266155	36.11674081052182	36.08576695620836	36.04235460546749	35.975326147346195	35.945219037202065	35.930191524182305	35.91195514059139	35.87751676737112	35.83864169121888	35.80944995271475	35.808111087167006	35.77256821996624	35.73366081636648	35.738476149465185	35.72846683990152	35.72955834149733	35.70838210796184	35.68344718276206	35.723636952328604	35.70798379748084	35.68546634409775	35.659459091811456	35.64335720994638	35.62279089859085	35.54022271071505	35.579539775437055	35.49067379625997	35.449743954532266	35.7335640269143																																																																		
DS55.D30_2	35.89910561093404	36.2264744537604	36.20870632473823	36.20641696691701	36.23313135751616	36.34538006991045	36.25066903336908	36.276800494415305	36.34922443341002	36.27043050327463	36.227893874576885	36.19446286471624	36.162325269316455	36.13499206928137	36.10951440956125	36.09495853153817	36.06953015499454	36.04929304429616	36.00815976964792	35.98592038394283	35.956668661642475	35.94487632768583	35.9085645723393	35.88722164639421	35.8680944218722	35.835053739696114	35.823749349259465	35.78597439817609	35.775852232872815	35.74462329310503	35.73916336635703	35.710267559755906	35.645495011232896	35.58524348148475	35.55908282127658	35.476445143473214	35.383655130913	35.65919371405991																																																																		
Vienna.A_1	36.015107454261724	36.176604367317545	36.274100046364005	36.17376276228978	36.36473671955039	36.46056976600215	36.379527766836055	36.40883873985658	36.38587319312631	36.38287260892216	36.365490762512	36.33010052034653	36.28191291250737	36.25318188843031	36.2357582992232	36.220349314499934	36.20216863073252	36.17305082284228	36.15845083973887	36.15738232911991	36.14273357051847	36.11234263489697	36.12262195033145	36.11123221597644	36.1166034519652	36.097426985795664	36.08694081094199	36.11005076624608	36.105219046983606	36.08613138171036	36.07003108127297	36.057934552972846	36.04008043123929	35.98432481754154	36.00547206403155	35.940935602855205	35.90069650846201	36.06397188231709																																																																		
Vienna.A_2	35.716622720842906	36.10314911744395	36.09334811031973	36.126308216888965	36.16110278949355	36.25819193396395	36.1365490762512	36.17609056612248	36.23551110179957	36.17923179370767	36.14457031445077	36.1128505705077	36.08534607964148	36.061929628960925	36.0368458821898	36.02381787261872	36.004329121567935	35.98591378894488	35.95076328698285	35.93242694179431	35.90569306920619	35.89483489419872	35.866211624758634	35.845140196513086	35.83370366595784	35.803784748002656	35.79636111445145	35.76169626228386	35.76041398668373	35.73304411318253	35.73468954806431	35.71020497550977	35.65375660038268	35.59916812392699	35.583644056985335	35.51105842773129	35.421778843660874	35.70776480313203																																																																		
Particular.A_1	36.020966125412656	36.15924998963317	36.26357316909461	36.1531372491139	36.332911631725175	36.44156946444598	36.3559592059921	36.38565534538416	36.36273349090917	36.353917537656194	36.33659537098145	36.300997324303296	36.25042460080671	36.23036028428311	36.21724363933123	36.21050277900137	36.18587668568887	36.16689822479734	36.146197687666486	36.15353438758184	36.13306969403829	36.108716053347294	36.118734881895065	36.10915537024801	36.11533064348275	36.09640950798791	36.08786602313813	36.10787080675117	36.10740291339557	36.08630024655481	36.07574142241249	36.060295788807416	36.05006978562344	35.991406277046096	36.0163532898091	35.952448243976235	35.9182953492998	36.07431437795197																																																																		
Particular.A_2	35.764183406463424	36.09793422438883	36.08848512131301	36.10401955430357	36.127339477525766	36.23939209604676	36.124161955908285	36.15703201488326	36.22687687086162	36.1572620882523	36.117631484804335	36.08307121064206	36.05426705800576	36.030876218629786	36.0047503583704	35.99135558035234	35.970896956794874	35.952948902894	35.9169710222886	35.89894032566996	35.87254674421716	35.86315489713061	35.835341375216686	35.8141007791703	35.8054253078068	35.776108524156854	35.77162300742174	35.73977041033389	35.74167705722543	35.715304936464406	35.72251994185383	35.69980090402349	35.64757131443945	35.59893349111572	35.583802221340456	35.5193533200878	35.43661021726318	35.71376634816601																																																																		
Shadow.D_1	36.00631770978998	36.16141880017946	36.26953895082876	36.16190792003252	36.34822847956944	36.456565974002174	36.37581447318844	36.40478006032639	36.37941875759704	36.37384677976187	36.35384144058081	36.318375019954495	36.2691608343034	36.24528245973046	36.23640872859473	36.22406291944521	36.20393073272489	36.177545360424986	36.158803818317686	36.16108828636692	36.141426416805935	36.11568012814514	36.12244171291294	36.11330553073683	36.11643966844829	36.09826418929944	36.08344492674885	36.10734199853302	36.10134217307509	36.08409525731795	36.06838377211152	36.055471661399	36.04041883758157	35.98085572472256	36.00228694337564	35.939144051096896	35.90133137173033	36.06011323922832																																																																		
Shadow.D_2	35.72540780620642	35.98338437604559	35.97255466326213	35.99406187110839	36.02534357610872	36.16245956475944	36.032882014214245	36.06602116076802	36.148070943862585	36.06498080081742	36.02431134728194	35.98829944770979	35.9571420602707	35.93223723729076	35.90410503842524	35.89092913809061	35.87171171880197	35.85243467574749	35.81254144223895	35.795112363928794	35.76642687196049	35.75626630874267	35.72651174932939	35.704654615590314	35.69202134276036	35.66270041950922	35.65650599382822	35.621166987813375	35.624058805689586	35.59569449411095	35.60244467692142	35.57861841888158	35.52136767798959	35.46944974165783	35.453841559649554	35.3835200642062	35.28970189998832	35.61459187742195																																																																		
Arianna.D_1	36.03521607586066	36.022618298570606	36.15549345776325	36.03625659149397	36.16166836962698	36.34078771522438	36.25617361492473	36.27864104508086	36.275141956590765	36.25648845877804	36.22948013285314	36.190375886801895	36.13672407183369	36.10674369107993	36.094224770213096	36.07306749559421	36.04810870555459	36.007522195588734	35.98905449724828	35.982232007931046	35.95694912925383	35.91786750317278	35.92789751867452	35.91398215632284	35.91484501574665	35.895558347943094	35.87587110364234	35.910021030598	35.89214119892772	35.87146181780951	35.84590960474983	35.8379046154182	35.817670569295416	35.75034382558631	35.77989366645543	35.706264661871295	35.66341696204698	35.885779180053724																																																																		
Arianna.D_2	35.71350532756074	36.21135193239147	36.2100849553276	36.21609851739227	36.25142141867764	36.3615598078921	36.26371385947131	36.296713069556056	36.361220168682536	36.29600927104934	36.26205936762101	36.231320409892014	36.20305781161183	36.181266907187975	36.1594861403062	36.145788373969175	36.122942562255005	36.10227426334329	36.06611881380913	36.046025281378114	36.017031371154374	36.00462639033787	35.973733579516264	35.953586110509136	35.93822641569815	35.905525398991365	35.89533495756103	35.859281715083874	35.854275611187134	35.824311766368034	35.82278838193353	35.794602499633434	35.73716164979646	35.68462273019406	35.66502568500439	35.587254357570714	35.50698796886706	35.76259784370729																																																																		
Fillip.D_1	36.01798763821834	36.13247066083432	36.23336721691471	36.11750199114193	36.28723649130317	36.41182435144023	36.32839633563395	36.35504882512732	36.3353907807002	36.32541357256694	36.30184267896966	36.264639646449815	36.21427949949396	36.187484198699735	36.17302190134834	36.1581407454437	36.13858847467942	36.10735625637302	36.08967952590628	36.087415009712814	36.07093296240437	36.04041868305252	36.04877720475779	36.03772319915011	36.041773438704354	36.0232596456136	36.0104964708904	36.038520197688726	36.03135025245168	36.01423918004016	35.99750353577941	35.986198717107484	35.96969288812431	35.908789327730574	35.93435485731599	35.86620111607094	35.82738763515728	36.01074083929796																																																																		
Fillip.D_2	35.73099486490393	36.12023054027821	36.11453051556605	36.13743874003103	36.167997445512526	36.262921604812114	36.14897588577122	36.177114192207455	36.24215420422633	36.173813305529904	36.13235075696639	36.09840175141335	36.06844319851088	36.04236735258625	36.013597622055485	36.000335194095285	35.98109165964466	35.96085199484805	35.92799710735129	35.907644673565905	35.88479119268213	35.87175525532574	35.845788465611854	35.82210361121376	35.813816317528655	35.78375059906869	35.778554561148425	35.74618214571964	35.74842111557864	35.72353555412612	35.72596251499091	35.70549742625644	35.65000869073268	35.599412448606124	35.582703456876686	35.51348888915619	35.42726868721073	35.71627914629704																																																																		
George.A_1	36.00726448178684	36.1761283061855	36.282348001673206	36.172165115013975	36.36503405066457	36.46913353785372	36.38587886121984	36.41736179767938	36.38612626351733	36.3844510681564	36.36674956343696	36.333297972035936	36.28374189145886	36.264553414216536	36.25119634882369	36.24344974139461	36.22166972977397	36.198980836433016	36.17845907089045	36.18358262511799	36.16400385219429	36.13931515675198	36.14539385405079	36.136928142614366	36.1394187362407	36.11993740084317	36.10833589553443	36.128180218747445	36.12422792579396	36.10379692379364	36.089760701088586	36.073650166148816	36.06011834637732	35.99856086826562	36.02157893052749	35.95605812345741	35.92302800228822	36.07903059227547																																																																		
George.A_2	35.78546183880072	36.11322277107343	36.0943277879892	36.11844907977497	36.14894958188407	36.245129948013535	36.12385683411676	36.15886330832888	36.21704122930761	36.15658112154498	36.11840568496248	36.08513116514293	36.055662940907936	36.03241217326494	36.00302386663776	35.991252295885445	35.97083655624626	35.95386088518741	35.91554972670362	35.899273914392964	35.87357985306051	35.862842176316136	35.83597344009469	35.813560969100536	35.801389292957225	35.77160697120644	35.768779216870385	35.73230445578896	35.73364982729776	35.70384108758509	35.71063193452272	35.68453956477831	35.63065401092889	35.575733194203984	35.56075204990826	35.48705746001618	35.40265447525509	35.68932449304775																																																																		
